source_id,slug,file_stem,group_key,scenario_id,role,event_label,split,image_path,prompt_path,sha256,width,height
149,pov-b1-0149-p05-multi-vehicle-at-least-one-violation-front-center,149_pov-b1-0149-p05-multi-vehicle-at-least-one-violation-front-center,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/149_pov-b1-0149-p05-multi-vehicle-at-least-one-violation-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/149_pov-b1-0149-p05-multi-vehicle-at-least-one-violation-front-center.txt,99acaa870bcf567c9b87e27d38c472d6eae743614657842a19deed195379630b,1920,1080
150,pov-b1-0150-p05-multi-vehicle-at-least-one-violation-front-left,150_pov-b1-0150-p05-multi-vehicle-at-least-one-violation-front-left,p05-multi-vehicle-at-least-one-violation,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/150_pov-b1-0150-p05-multi-vehicle-at-least-one-violation-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/150_pov-b1-0150-p05-multi-vehicle-at-least-one-violation-front-left.txt,3aeb8a3d21872dc16afdd993b57ec38ee97a8077bb59179c724bd1176d3f82f7,1920,1080
151,pov-b1-0151-p06-nose-or-tail-intrudes-aisle-front-center,151_pov-b1-0151-p06-nose-or-tail-intrudes-aisle-front-center,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/151_pov-b1-0151-p06-nose-or-tail-intrudes-aisle-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/151_pov-b1-0151-p06-nose-or-tail-intrudes-aisle-front-center.txt,cf31e9555cbf7ab14050ddd69c8c6e5ce484808ba799af57987bffdff74863a6,1920,1080
152,pov-b1-0152-p06-nose-or-tail-intrudes-aisle-front-left,152_pov-b1-0152-p06-nose-or-tail-intrudes-aisle-front-left,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/152_pov-b1-0152-p06-nose-or-tail-intrudes-aisle-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/152_pov-b1-0152-p06-nose-or-tail-intrudes-aisle-front-left.txt,823a33f3c75ca265f8a1e877793ae7886f611cf4c27b7e2842322530426d45ba,1920,1080
153,pov-b1-0153-p06-nose-or-tail-intrudes-aisle-front-right,153_pov-b1-0153-p06-nose-or-tail-intrudes-aisle-front-right,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/153_pov-b1-0153-p06-nose-or-tail-intrudes-aisle-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/153_pov-b1-0153-p06-nose-or-tail-intrudes-aisle-front-right.txt,973c4d60be96fb1f813d494319612fb45ea68b742a98818d6ec2e361ab23cbd9,1920,1080
154,pov-b1-0154-p06-nose-or-tail-intrudes-aisle-front-center,154_pov-b1-0154-p06-nose-or-tail-intrudes-aisle-front-center,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/154_pov-b1-0154-p06-nose-or-tail-intrudes-aisle-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/154_pov-b1-0154-p06-nose-or-tail-intrudes-aisle-front-center.txt,1187fe6b255d5ee87d4f59fc5f2a683c935d5772a8873049a853e2873bc28790,1920,1080
155,pov-b1-0155-p06-nose-or-tail-intrudes-aisle-front-left,155_pov-b1-0155-p06-nose-or-tail-intrudes-aisle-front-left,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/155_pov-b1-0155-p06-nose-or-tail-intrudes-aisle-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/155_pov-b1-0155-p06-nose-or-tail-intrudes-aisle-front-left.txt,8c0f04a6f1dcb825818c091878dd9bf1278a055de6ef88f7bd09a5ce0fb7e201,1920,1080
156,pov-b1-0156-p06-nose-or-tail-intrudes-aisle-front-right,156_pov-b1-0156-p06-nose-or-tail-intrudes-aisle-front-right,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/156_pov-b1-0156-p06-nose-or-tail-intrudes-aisle-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/156_pov-b1-0156-p06-nose-or-tail-intrudes-aisle-front-right.txt,9725aa8099cea39db019c02b5379a87707c1942f7fd5406e29f4c999457d9b18,1920,1080
157,pov-b1-0157-p06-nose-or-tail-intrudes-aisle-front-center,157_pov-b1-0157-p06-nose-or-tail-intrudes-aisle-front-center,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/157_pov-b1-0157-p06-nose-or-tail-intrudes-aisle-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/157_pov-b1-0157-p06-nose-or-tail-intrudes-aisle-front-center.txt,e429453485e61c4e85cf969157ace0642c13ad6f110e4b309da44ff8bee507da,1920,1080
158,pov-b1-0158-p06-nose-or-tail-intrudes-aisle-front-left,158_pov-b1-0158-p06-nose-or-tail-intrudes-aisle-front-left,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/158_pov-b1-0158-p06-nose-or-tail-intrudes-aisle-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/158_pov-b1-0158-p06-nose-or-tail-intrudes-aisle-front-left.txt,c6a3eb92e09bbf95d9f5c8ec53fa31254731a8b1c6ab082c35e1a6d5b94bdba8,1920,1080
159,pov-b1-0159-p06-nose-or-tail-intrudes-aisle-front-center,159_pov-b1-0159-p06-nose-or-tail-intrudes-aisle-front-center,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/159_pov-b1-0159-p06-nose-or-tail-intrudes-aisle-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/159_pov-b1-0159-p06-nose-or-tail-intrudes-aisle-front-center.txt,d48f89c3f3cf808779ab1cbc27a9b201d1eab407ee665ea4cc09fd60481ff2fd,1920,1080
160,pov-b1-0160-p06-nose-or-tail-intrudes-aisle-front-left,160_pov-b1-0160-p06-nose-or-tail-intrudes-aisle-front-left,p06-nose-or-tail-intrudes-aisle,POV_PARKING_B1_P06_NOSE_OR_TAIL_INTRUDES_AISLE,positive,1,holdout,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/160_pov-b1-0160-p06-nose-or-tail-intrudes-aisle-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/160_pov-b1-0160-p06-nose-or-tail-intrudes-aisle-front-left.txt,c6ed50d74f14220244fdc0139f63b385b991d76db96578c2774a0f5b5d517078,1920,1080
161,pov-b1-0161-n01-standard-inside-bay-front-center,161_pov-b1-0161-n01-standard-inside-bay-front-center,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/161_pov-b1-0161-n01-standard-inside-bay-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/161_pov-b1-0161-n01-standard-inside-bay-front-center.txt,7f3de5c6d827c4067654c3198fd1428125e8d47442919b155f33202f47efdb85,1920,1080
162,pov-b1-0162-n01-standard-inside-bay-front-left,162_pov-b1-0162-n01-standard-inside-bay-front-left,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/162_pov-b1-0162-n01-standard-inside-bay-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/162_pov-b1-0162-n01-standard-inside-bay-front-left.txt,45342b5cb0677a3138f80ecaba27629feb72ef0bac1c55eb5ad4e1bf4f4ae01e,1920,1080
163,pov-b1-0163-n01-standard-inside-bay-front-right,163_pov-b1-0163-n01-standard-inside-bay-front-right,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/163_pov-b1-0163-n01-standard-inside-bay-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/163_pov-b1-0163-n01-standard-inside-bay-front-right.txt,4c8d02f45fec31a9676e7cea79ffb758886f6168d0cb60e091b860ad230d395a,1920,1080
164,pov-b1-0164-n01-standard-inside-bay-front-center,164_pov-b1-0164-n01-standard-inside-bay-front-center,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/164_pov-b1-0164-n01-standard-inside-bay-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/164_pov-b1-0164-n01-standard-inside-bay-front-center.txt,a2d6c7ab1c437ce0dd12c6293ead4c79690bd0b8efc5876aac7f7d33b5022699,1920,1080
165,pov-b1-0165-n01-standard-inside-bay-front-left,165_pov-b1-0165-n01-standard-inside-bay-front-left,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/165_pov-b1-0165-n01-standard-inside-bay-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/165_pov-b1-0165-n01-standard-inside-bay-front-left.txt,fd620718986af31c5d6919dcdac1b8afacf698dc1b3e72a1bf1755d7e1186959,1920,1080
166,pov-b1-0166-n01-standard-inside-bay-front-right,166_pov-b1-0166-n01-standard-inside-bay-front-right,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/166_pov-b1-0166-n01-standard-inside-bay-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/166_pov-b1-0166-n01-standard-inside-bay-front-right.txt,b35e008ae423a47a7ee5d2d61fc6aeea77f15be5c1fea62fa4fe74fdd8c5a905,1920,1080
167,pov-b1-0167-n01-standard-inside-bay-front-center,167_pov-b1-0167-n01-standard-inside-bay-front-center,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/167_pov-b1-0167-n01-standard-inside-bay-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/167_pov-b1-0167-n01-standard-inside-bay-front-center.txt,29ec4c3b22cff64f0ae2d6aa0c995a7c7d5715b9645e48d0f1dc1fad83077cd3,1920,1080
168,pov-b1-0168-n01-standard-inside-bay-front-left,168_pov-b1-0168-n01-standard-inside-bay-front-left,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/168_pov-b1-0168-n01-standard-inside-bay-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/168_pov-b1-0168-n01-standard-inside-bay-front-left.txt,6c7f543efc3bac384192ea80dc354ef5c2d686fee20dc396b2da07e6303f1313,1920,1080
169,pov-b1-0169-n01-standard-inside-bay-front-right,169_pov-b1-0169-n01-standard-inside-bay-front-right,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/169_pov-b1-0169-n01-standard-inside-bay-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/169_pov-b1-0169-n01-standard-inside-bay-front-right.txt,b5d797c12a9f7c7e91423ead73307c8f2c925479b945a374b391eaf158c23446,1920,1080
170,pov-b1-0170-n01-standard-inside-bay-front-center,170_pov-b1-0170-n01-standard-inside-bay-front-center,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/170_pov-b1-0170-n01-standard-inside-bay-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/170_pov-b1-0170-n01-standard-inside-bay-front-center.txt,d977930f49315480a10fca850bfeec78ede8891ffaae03d4f66f1e384f161232,1920,1080
171,pov-b1-0171-n01-standard-inside-bay-front-left,171_pov-b1-0171-n01-standard-inside-bay-front-left,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/171_pov-b1-0171-n01-standard-inside-bay-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/171_pov-b1-0171-n01-standard-inside-bay-front-left.txt,a15dd870ed18c2f7dd2b55b48fa7002727bbad6211c082185cd13ae4703f1c67,1920,1080
172,pov-b1-0172-n01-standard-inside-bay-front-right,172_pov-b1-0172-n01-standard-inside-bay-front-right,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/172_pov-b1-0172-n01-standard-inside-bay-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/172_pov-b1-0172-n01-standard-inside-bay-front-right.txt,9c874375dfbdc973a62be948d13a36dba7e286fb7bd8e4a0d1f6e1282767cf3a,1920,1080
173,pov-b1-0173-n01-standard-inside-bay-front-center,173_pov-b1-0173-n01-standard-inside-bay-front-center,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/173_pov-b1-0173-n01-standard-inside-bay-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/173_pov-b1-0173-n01-standard-inside-bay-front-center.txt,43d2a9243e399caae8e2b2e320e24b779b8538584182bb3c24d5f307377f7b9f,1920,1080
174,pov-b1-0174-n01-standard-inside-bay-front-left,174_pov-b1-0174-n01-standard-inside-bay-front-left,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/174_pov-b1-0174-n01-standard-inside-bay-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/174_pov-b1-0174-n01-standard-inside-bay-front-left.txt,964cb2b1c0aa78e862c2463199ceb11e2c5d71d150972a4c8ad8fbcaa21c3c93,1920,1080
175,pov-b1-0175-n01-standard-inside-bay-front-right,175_pov-b1-0175-n01-standard-inside-bay-front-right,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/175_pov-b1-0175-n01-standard-inside-bay-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/175_pov-b1-0175-n01-standard-inside-bay-front-right.txt,74853e04c5b4f56f62c5ddc3c6c551ac35f4635791395c011c58250737c55d98,1920,1080
176,pov-b1-0176-n01-standard-inside-bay-front-center,176_pov-b1-0176-n01-standard-inside-bay-front-center,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/176_pov-b1-0176-n01-standard-inside-bay-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/176_pov-b1-0176-n01-standard-inside-bay-front-center.txt,ba77818233dad6511976c38724ba8279b88d6cb9386dc095f6f63a783f9fb234,1920,1080
177,pov-b1-0177-n01-standard-inside-bay-front-left,177_pov-b1-0177-n01-standard-inside-bay-front-left,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/177_pov-b1-0177-n01-standard-inside-bay-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/177_pov-b1-0177-n01-standard-inside-bay-front-left.txt,3de4711cf3f912f8d82de7470cb705ae3dcf86da8eb554adb3862a0c1f16b0d2,1920,1080
178,pov-b1-0178-n01-standard-inside-bay-front-right,178_pov-b1-0178-n01-standard-inside-bay-front-right,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/178_pov-b1-0178-n01-standard-inside-bay-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/178_pov-b1-0178-n01-standard-inside-bay-front-right.txt,526c4f582dc4677d143ee9873c493204d768f976f56cf7844cf23d54f78d5f46,1920,1080
179,pov-b1-0179-n01-standard-inside-bay-front-center,179_pov-b1-0179-n01-standard-inside-bay-front-center,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/179_pov-b1-0179-n01-standard-inside-bay-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/179_pov-b1-0179-n01-standard-inside-bay-front-center.txt,2f2bc385e033d3b7c384904132df908132fb62a0c5407cc8ab374b5536b0615e,1920,1080
180,pov-b1-0180-n01-standard-inside-bay-front-left,180_pov-b1-0180-n01-standard-inside-bay-front-left,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/180_pov-b1-0180-n01-standard-inside-bay-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/180_pov-b1-0180-n01-standard-inside-bay-front-left.txt,22057e8528147972427eacf883bfab5c029865ea712228a2f6626c3805722cba,1920,1080
181,pov-b1-0181-n01-standard-inside-bay-front-right,181_pov-b1-0181-n01-standard-inside-bay-front-right,n01-standard-inside-bay,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/181_pov-b1-0181-n01-standard-inside-bay-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/181_pov-b1-0181-n01-standard-inside-bay-front-right.txt,21d01200396aaf286d278ecce76cc3e0396d424950b71a7d3cb8ad275f199738,1920,1080
